Category ID	Category Name	Number	Name
48	Belville	belvbaby6	Belville Baby in Pink Clothes with Leafy Collar Pattern - Belville #5861
48	Belville	belvfem26	Belville Female - White Top with Green Leafy Collar Pattern, Light Yellow Hair
48	Belville	belvFem27	Belville Female - Cherrie Blossom Pink Sleeveless Top #5859
48	Belville	belvFem28	Belville Female - White Top with Laced Green Inset - Josephine #5861
48	Belville	belvFem30	Belville Female - Princess Vanilla  #5862
48	Belville	belvFem29	Belville Female - Princess Flora #5862
67	Town / Classic Town	ncklc011	Necklace Gold - Blue Legs, Red Pigtails Hair
67	Town / Classic Town	trn113	Suit with 3 Buttons Black - White Legs, Brown Male Hair
67	Town / Classic Town	trn114	Suit with 3 Buttons Blue - Black Legs, Black Hat
174	Studios	wc4060	Grip with Light Gray Legs, Red Cap
170	Alpha Team / Mission Deep Sea	alp018	Ogel Minion Commander with Emblem on Torso, Mission Deep Sea
9	Castle / Royal Knights	cas060a	Royal Knights - King, with Blue Legs without Cape and Plume
167	Duplo	4943pb002	Duplo Figure, Child Type 1 Baby, Yellow Legs, Yellow Body, Yellow Bonnet
48	Belville	belvFem001	Belville Female - Blue Shorts, Black Boots Style, White Shirt with Jacket and Horseshoes Pattern, Brown Hair
48	Belville	belvFem35	Belville Female - White Shorts, Blue Shirt with Flowers Pattern, Light Yellow Hair - Belville #5821
48	Belville	belvFem36	Belville Female - White Shorts, Black Boots Style, Pink Shirt with Dark Pink Pattern, Light Yellow Hair
65	Star Wars / Star Wars Episode 4/5/6	sw101	Snowtrooper, Light Gray Hips, White Hands
65	Star Wars / Star Wars Episode 4/5/6	sw102	AT-AT Driver
34	Space / Futuron	sp056	Futuron - Red/Green with Black Helmet
34	Space / Futuron	sp057	Futuron - Black/Yellow with Yellow Helmet
473	Sports / Soccer	soc098	Soccer Player White Team Goalie with #1
62	Rock Raiders	rck008	Axel - Black Visor
62	Rock Raiders	rck009	Jet - Trans-Light Blue Visor
9	Castle / Classic Castle	cas230	Classic - Knights Tournament Knight Red, Black Legs with Red Hips
9	Castle / Classic Castle	cas229	Classic - Knights Tournament Knight Black, Red Legs with Black Hips, Light Gray Neck-Protector
36	Technic	tech021	Technic Figure Blue Legs, Light Gray Top with Fish Pattern, Blue Arms
516	4 Juniors / Jack Stone	js018	Res-Q - Open Faced Helmet without Sunglasses
34	Space / RoboForce	sp058	RoboForce Red with Plain Legs
48	Belville	belvFair5	Belville Fairy - Light Yellow with Stars Pattern (Millimy)
78	Freestyle	fre002	Freestyle Timmy with Black Legs and Green Wizard / Witch Hat
167	Duplo	4555pb077	Duplo Figure, Female, Red Legs, Yellow Top with Red Buttons & Wrench in Pocket, Construction Hat White
174	Studios	stu010a	Female with Crop Top and Navel Pattern - LEGO Logo on Back, Red Hair
9	Castle / Black Falcons	cas301	Black Falcon - Black Legs, Black Chin-Guard, Quiver (old style torso with rounder bottomed shield)
153	Fabuland	fab2i	Fabuland Figure Bulldog 9 with Fire Helmet
167	Duplo / Western	31181pb03	Duplo Figure, Female Lady, Brown Dress, Yellow Top, Black Hair (American Indian)
167	Duplo / Western	6453pb015	Duplo Figure, Child Type 2 Boy, Green Legs, Green Top, Black Hair (American Indian)
167	Duplo / Action Wheelers	4555pb037	Duplo Figure, Male Action Wheeler, Blue Legs, Dark Gray Top with ID Badge with Belt, Yellow Cap, Sunglasses
174	Studios	stu013a	Assistant Female with White Bandana, Blue Cap
34	Space / Classic Space	sp059	Classic Space - Black with Light Gray Jet Pack with Stud On Front
153	Fabuland	fab3f	Fabuland Figure Cat 2
53	Adventurers / Orient Expedition	adv045	Dragon Fortress Guardian - Bat Helmet, Armor
53	Adventurers / Orient Expedition	adv046	Dragon Fortress Guard - Conical Straw Hat
9	Castle / Classic Castle	cas281	Classic - Knight, Shield Red/Gray, Black Legs with Red Hips, Dark Gray Chin-Guard
9	Castle / Classic Castle	cas282	Classic - Knights Tournament Knight Black, Red Legs, Light Gray Helmet, Red Visor
167	Duplo	4555pb005	Duplo Figure, Female, Yellow Legs, Dark Gray Top with Yellow Zipper and Blue Arms, Black Ponytail
167	Duplo	4555pb025	Duplo Figure, Male, Dark Gray Legs, Dark Gray Zippered Coat, Blue Arms, Black Hair
124	Train	trn001	Orange Vest with Safety Stripes - Blue Legs, Moustache, Red Construction Helmet
277	Legoland	old037	Legoland Old Type - Black Torso, Black Legs, White Pigtails Hair
67	Town / Classic Town	bb001	Idea Book 6000 - Bill - Blue Torso with White Stripes, Black Legs, Brown Male Hair
67	Town / Classic Town	bb002	Idea Book 6000 - Mary - White Torso with Red Dots, Red Legs, Red Pigtails Hair
167	Duplo / Duplo, Town / Police	4555pb063	Duplo Figure, Male Police, Light Gray Legs, Black Top with 3 Buttons and Badge, Blue Aviator Helmet
167	Duplo / Duplo, Town / Police	4555pb018	Duplo Figure, Female Police, Light Gray Legs, Yellow Hair
167	Duplo / Duplo, Town / Police	4555pb053	Duplo Figure, Male, Black Legs, White Top with 2-672 Number on Chest, Black Hair, Black Hands, Stubble (Jailbreak Joe)
167	Duplo	4555pb019	Duplo Figure, Female, Black Legs, Red Tie and Black Suit, Yellow Hair
167	Duplo / Duplo, Town / Police	4555pb059	Duplo Figure, Male Police, Dark Gray Legs, Black Top with Zipper, Tie and Badge, Brown Hair
167	Duplo	6453pb005	Duplo Figure, Child Type 2 Boy, Blue Legs, Red Top with Blue Overalls, Brown Hair
167	Duplo	6453pb022	Duplo Figure, Child Type 2 Girl, Dark Pink Legs, Yellow Top with Dark Pink Overalls and Hearts on Straps
167	Duplo	6453pb014	Duplo Figure, Child Type 2 Girl, Red Legs, White Decorated Top, Black Riding Hat
167	Duplo	6453pb021	Duplo Figure, Child Type 2 Girl, Red Legs, White Top with Red Overalls with one Strap
167	Duplo	6453pb012	Duplo Figure, Child Type 2 Boy, Blue Legs, Red Top with Dark Gray Shirt, Brown Hair
167	Duplo	4555pb027	Duplo Figure, Male, Blue Legs, Red Top with Blue Overalls, Blue Cap, Turned Up Nose
167	Duplo / Duplo, Town / Race	4555pb041	Duplo Figure, Male, Orange Legs, Orange Top with Racer Zipper, Green Arms, Black Helmet
167	Duplo / Duplo, Town / Harbor	4555pb055	Duplo Figure, Male, Red Legs, Blue Top, Life Jacket, Brown Hair
124	Train	trn002	Orange Vest with Safety Stripes - Blue Legs, Beard Stubble, Red Construction Helmet
277	Legoland	old040	Legoland Old Type - Black Torso, Black Legs, Black Cowboy Hat
277	Legoland	old041	Legoland Old Type - Blue Torso, Yellow Legs, Red Cowboy Hat
277	Legoland	old042	Legoland Old Type - Blue Torso, Blue Legs, Blue Cowboy Hat
277	Legoland	old043	Legoland Old Type - Red Torso, Blue Legs, White Cowboy Hat
277	Legoland	old044	Legoland Old Type - White Torso, Red Legs, Black Cowboy Hat
516	4 Juniors / Jack Stone	js019	Airplane Pilot with Black Pants, Black Shirt and Black Cap with Logo
53	Adventurers / Orient Expedition	adv047	Dragon Fortress Guard - Conical Straw Hat, Quiver
516	4 Juniors / Jack Stone	js020	Jack Stone - Black Jacket, Black Legs
516	4 Juniors / Jack Stone	js022	Crewman with Blue Overalls, Red Shirt
516	4 Juniors / Jack Stone	js023	Crewman with Dark Turquoise Shirt and Pants, Tan Arms
67	Town / City	chef009	Chef - White Torso with 8 Buttons, White Legs, Long Curly Moustache
67	Town / World City	twn020	Dark Blue Jacket, Light Blue Shirt, Black Legs, Square Glasses, Black Male Hair
67	Town / World City	twn021	Red Jacket with Zipper Pockets and Classic Space Logo, Black Legs, Black Cap
9	Castle / Wolfpack	cas072t	Wolf People - Wolfpack 1 with Black Arms, Brown Hood
167	Duplo / Basic Set	2327pb01	Duplo 2 x 2 x 2 Figure Brick, Blue Base, Striped Overalls, Black Hair, Big Eyes, Freckles on Nose
167	Duplo	31181pb01	Duplo Figure, Female Lady, Dark Pink Dress, Lace Lined Tank Top with Blue Flower
167	Duplo	4555pb074	Duplo Figure, Male, Dark Gray Legs, White Top with Blue Vest with Pocket and Two Buttons, Black Top Hat
167	Duplo	4555pb071	Duplo Figure, Male, Green Legs, Red Top Plaid, Brown Cap
167	Duplo	6453pb017	Duplo Figure, Child Type 2 Girl, White Legs, Dark Pink Lace Tank Top with Heart, Yellow Hair
167	Duplo	6453pb007	Duplo Figure, Child Type 2 Boy, White Legs, Blue Top with White Stripes on Collar, Brown Hair
167	Duplo	6453pb023	Duplo Figure, Child Type 2 Boy, Dark Gray Legs, Suspenders with Yellow Zipper, Blue Cap
167	Duplo / Duplo, Town / Race	4555pb067	Duplo Figure, Male, Black Legs, Black Top with White Zipper and Racer #1, Yellow Helmet with Black Stripes
167	Duplo / Duplo, Town / Race	4555pb070	Duplo Figure, Male, Red Legs, Red Top with Black Zipper and Racer #2, White Helmet with Checkered Stripe
167	Duplo	6453pb024	Duplo Figure, Child Type 2 Baby, White Legs, Green Top with Yellow Bib with Red Lace, White Bonnet
167	Duplo / Duplo, Town / Race	4555pb083	Duplo Figure, Male, Yellow Legs, Yellow Top with Green Racer Suspenders, Black Helmet with Stripes and Bear Pattern
473	Sports / Basketball	nba046	NBA Player, Number 8 without Hair
179	Racers / Williams F1	rac018s	F1 Williams Team Racer - with Torso Sticker
167	Duplo / Basic Set	2327pb02	Duplo 2 x 2 x 2 Figure Brick, Black Base with Police Pattern, Yellow Head, Black Male Hair
167	Duplo / Basic Set	2327pb03	Duplo 2 x 2 x 2 Figure Brick, Blue Base with Yellow Bow, Yellow Head, Red Female Hair
167	Duplo / Basic Set	2327pb04	Duplo 2 x 2 x 2 Figure Brick, Blue Base with Sailboat Pattern, White Head with Freckles, Black Male Hair
167	Duplo / Basic Set	2327pb05	Duplo 2 x 2 x 2 Figure Brick, Blue Base with Suspenders, White Head with Freckles on Nose, Red Male Hair
167	Duplo / Basic Set	2327pb06	Duplo 2 x 2 x 2 Figure Brick, Green Base with White Collar and Red Heart Buttons, Yellow Head, Dark Orange Female Hair
167	Duplo / Basic Set	2327pb08	Duplo 2 x 2 x 2 Figure Brick, Red Base with Blue Argyle Sweater Pattern, Yellow Head with Freckles on Nose, Dark Orange Male Hair
167	Duplo / Basic Set	2327pb09	Duplo 2 x 2 x 2 Figure Brick, Red Base with Number 1 Race Pattern, White Head, Black Male Hair
167	Duplo / Basic Set	2327pb07	Duplo 2 x 2 x 2 Figure Brick, Green Base with Rust Overalls and Wrench Pattern, White Head with Eyelashes, Yellow Female Hair
167	Duplo / Basic Set	2327pb10	Duplo 2 x 2 x 2 Figure Brick, Yellow Base with Red Collar and Red Heart Buttons, White Head with Eyelashes, Red Female Hair
67	Town / Classic Town / Police	cop042	Police - Old Style 4 Buttons with Collar (sticker), Black Legs, White Hat
67	Town / Classic Town	but033	Shirt with 4 Buttons (sticker) - Red - Black Legs, Blue Hat
67	Town / Classic Town	ovr023	Overalls Gray on Orange with Pocket, Gray Legs, White Cap - Glued
473	Sports / Gravity Games	gg001	Skateboarder, Red Shirt with Silver Logos, Dark Blue Legs
473	Sports / Gravity Games	gg002	Snowboarder, Dark Gray Shirt, Dark Blue Legs, White Vest
473	Sports / Gravity Games	gg003	Skateboarder, Dark Blue Shirt, Tan Legs
473	Sports / Gravity Games	gg004	Skateboarder, Medium Blue Shirt, Dark Blue Legs
67	Town / World City / Police	wc001	Police - Security Guard, Dark Gray Legs, Dark Blue Cap, Dark Blue Vest
67	Town / World City / Police	wc002	Plaid Button Shirt, Dark Gray Legs, Dark Gray Knit Cap (Armored Car Bandit)
53	Adventurers / Orient Expedition	adv049	Pippin Reed - Flying Helmet and Goggles
53	Adventurers / Orient Expedition	adv048	Emperor Chang Wu with Cape
53	Adventurers / Orient Expedition	adv050	Jing Lee the Wanderer
67	Town / Classic Town	pck022	Jacket Green with 2 Large Pockets - Black Legs, Green Cap
67	Town / Classic Town	jstr005	Jacket 2 Stars Red - Blue Legs, Blue Helmet 4 Stars & Stripes, Trans-Light Blue Visor
473	Sports / Gravity Games	gg005	Snowboarder, Red Shirt, Dark Gray Legs, White Vest
473	Sports / Gravity Games	gg006	Snowboarder, Blue Shirt, Tan Legs, White Vest
124	Train	trn115	Dark Blue Suit with Train Logo, Dark Blue Legs, Dark Red Hat - Passenger Train Engineer
67	Town / World City	trn116	Suit Black, Flat Top, Blue Sunglasses
67	Town / World City	trn117	Medium Blue Jacket, White Legs, Black Mid-Length Female Hair
67	Town / World City / Police	wc003	Police - Security Guard, Dark Gray Legs, Dark Blue Cap
67	Town / World City / Police	wc004	Police - World City Patrolman, Dark Blue Shirt with Badge and Radio, Black Legs, Black Cap
473	Sports / Gravity Games	gg007	Skateboarder, Black Shirt, Light Gray Legs, with Back Stud
67	Town / World City / Police	wc005	Police - World City Patrolman, Dark Blue Shirt with Badge and Radio, Black Legs, Black Cap, Smile
516	4 Juniors	4j001	Truck Driver with Brown Beard and Mirror Sunglasses
67	Town / Classic Town	ncklc012	Necklace Gold - Red Legs, Black Female Hair
473	Sports / Gravity Games	gg008	Snowboarder, Red Shirt, Black Legs, White Vest
473	Sports / Gravity Games	gg009	Snowboarder, Dark Gray Shirt, Black Legs, Black Helmet, White Vest
36	Technic	tech022	Technic Figure White Legs with Knife (sticker) on Right Leg, White Top with White and Green Torso with Rescue Pattern, Green Arms (set 8255)
36	Technic	tech023	Technic Figure Red Legs, Red Top with Fire Pattern, Black Arms (Fireman)
9	Castle / Wolfpack	cas251	Wolf People - Wolfpack 2 with Brown Arms, Black Hood,  Black Cape
9	Castle / Wolfpack	cas252	Wolf People - Wolfpack 1 with Black Arms, Brown Hood, Red Cape
67	Town / World City / Police	wc006	Police - World City Chief, Dark Blue Suit with Badge and Tie, Dark Blue Legs
67	Town / World City / Police	wc007	Police - World City Jail Prisoner 50380 Medium Orange Jumpsuit, Dark Gray Knit Cap
473	Sports / Soccer	soc101	Soccer Player French Team, White Legs Player 1
473	Sports / Soccer	soc102	Soccer Player French Team, White Legs Player 2
473	Sports / Soccer	soc103	Soccer Player French Team, White Legs Player 3
473	Sports / Soccer	soc104	Soccer Player French Team, White Legs Player 4
473	Sports / Soccer	soc105	Soccer Player French Team, White Legs Player 5
473	Sports / Basketball	nba047	NBA Jason Kidd, New Jersey Nets #5 (White Uniform)
67	Town / World City / Police	wc008	Police - World City Helicopter Pilot, Black Jacket with Zipper and Badge
65	Star Wars / Star Wars Episode 4/5/6	sw103	Luke Skywalker (Cloud City)
65	Star Wars / Star Wars Episode 4/5/6	sw104	Princess Leia (Cloud City)
65	Star Wars / Star Wars Episode 4/5/6	sw105	Lando Calrissian
516	4 Juniors / Jack Stone	js021	Jack Stone - Green Jacket
167	Duplo / Basic Set	2327pb11	Duplo 2 x 2 x 2 Figure Brick, Grandmother, Green Base, Gray Hair, Yellow Face
48	Belville	belvFem34	Belville Female - Blue Pants, Pink Shirt with Blue Scarf Pattern, Brown Hair
167	Duplo / Duplo, Town / Circus	4555pb183	Duplo Figure, Male Clown, Blue Legs, Yellow Aviator Helmet
167	Duplo / Basic Set	2327pb12	Duplo 2 x 2 x 2 Figure Brick, Dog, Black Base with Collar, Black Hair with Ears, Yellow Dog face
167	Duplo	4555pb084	Duplo Figure, Female, Medium Green Legs, Yellow Blouse with Collar, Gray Hair, Glasses
167	Duplo / Duplo, Town / Circus	4555pb085	Duplo Figure, Female Clown, Red Legs, Red Hair
167	Duplo	4555pb086a	Duplo Figure, Male, Blue Legs, Yellow Top, Brown Cap, no White in Eyes Pattern
167	Duplo / Western	4555pb087	Duplo Figure, Male, Blue Legs, Red Top Plaid, White Cowboy Hat
167	Duplo / Western	4555pb088	Duplo Figure, Male, Light Gray Legs, Blue Top with Red Bandana, Black Cowboy Hat
469	Spider-Man / Spider-Man 1	spd006	Green Goblin 2 - decorated headgear
469	Spider-Man / Spider-Man 1	spd007	Peter Parker 2 - Sand Blue Jacket, Dark Blue Legs, Brown Male Hair
469	Spider-Man / Spider-Man 1	spd008	Mary Jane 2
469	Spider-Man / Spider-Man 1	spd009	Norman Osborn
469	Spider-Man / Spider-Man 1	spd010	Scientist With Open Jacket, Black and Brown Stripe Tie and Plaid Shirt
469	Spider-Man / Spider-Man 1	spd011	Criminal
469	Spider-Man / Spider-Man 1	spd012	Spider-Man 2 - Balaclava Face
516	4 Juniors / Jack Stone	4j002	Police - Black Legs, Black Jacket, White Helmet, Yellow Head
65	Star Wars / Star Wars Episode 4/5/6	sw106a	Luke Skywalker (Dagobah)
482	Discovery	sp060	Apollo Astronaut
516	4 Juniors / Jack Stone	js024	Mechanic in Green Overalls with Octan Pattern
153	Fabuland	fab2e	Fabuland Figure Bulldog 1 with Fire Helmet
473	Sports / Basketball	nba048	Basketball Street Player, Light Gray Torso and Dark Blue Legs, Black Flat Top Hair
48	Belville	belvFem47	Belville Female - Blue Top with Check Pattern Pocket with Mouse, Brown Hair #5803 #5807
65	Star Wars / Star Wars Episode 4/5/6	sw107	Boba Fett (Cloud City - Printed Arms & Legs)
67	Town / Race	rac020	Race - Green, Green Helmet Plain
469	Spider-Man / Spider-Man 1	spd013	Mary Jane 3
469	Spider-Man / Spider-Man 1	spd014	Taxi Driver
153	Fabuland	fab2j	Fabuland Figure Bulldog 3 with Police Hat and Post Pattern
153	Fabuland	fab12g	Fabuland Figure Walrus 3 - Anchor Pattern
153	Fabuland	fab12h	Fabuland Figure Raccoon 4
48	Belville	belvfem37	Belville Female - Horse Rider, White Shorts, Red Shirt, Brown Hair - Belville #5880
67	Town / World City / Police	wc009	Police - World City Patrolman, Dark Blue Shirt with Badge and Radio, Black Legs, Brown Male Hair, Smile
473	Sports / Soccer	soc106	Soccer Player White & Blue Team with shirt  #5
167	Duplo / Basic Set	2327pb13	Duplo 2 x 2 x 2 Figure Brick, Blue Base with Yellow Argyle Sweater Pattern, Yellow Head with Moustache, Light Gray Male Hair
67	Town / Classic Town	pln100	Plain Blue Torso with White Arms, Blue Legs, Blue Helmet, Black Underwater Visor, Yellow Airtanks, Black Flippers - Diver
65	Star Wars / Star Wars Episode 1	sw037	Pit Droid (Anakin's)
65	Star Wars / Star Wars Episode 1	sw039	Pit Droid (Gasgano's)
65	Star Wars / Star Wars Episode 1	sw064	Pit Droid (Sebulba's)
167	Duplo	4555pb089	Duplo Figure, Female, Red Legs, Blue Blouse with White Lace Trim, Brown Hair
167	Duplo / Little Forest Friends	31231pb03	Duplo Figure Little Forest Friends, Female, Red Hair, Red Dress with Two White Flowers Across (Sugar Strawberry)
48	Belville	belvFem38	Belville Female - Light Violet Shorts, Dark Pink Shirt with String Bow, Light Yellow Hair
67	Town / World City	wc010	Hovercraft Pilot, Blue Jacket, Black Hat (7045)
67	Town / World City	wc011	Plain Black Torso with Yellow Arms, Brown Legs, Dark Gray Knit Cap (7045)
67	Town / World City / Coast Guard	wc012	Coast Guard World City, Orange Jacket with Zipper, Dark Blue Cap, Dark Blue Vest
67	Town / World City / Coast Guard	wc013	Coast Guard World City - Orange Jacket with Zipper, Silver Sunglasses, Dark Gray Helmet (7047)
